correto,observacao,estrato_auditoria,peso_no_universo,github_repo,production_path,test_path,metodo,evidencia,ambiguo,n_testes_da_producao,url_producao,url_teste
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hadoop,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java,/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRpcBase.java,referencia_estatica,mesmo_pacote,1,45,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRpcBase.java
,,referencia_estatica/import_fqn,0.835379,test-smells-tomee,/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java,/container/openejb-core/src/test/java/org/apache/openejb/core/ivm/naming/GlobalLookupScopesTest.java,referencia_estatica,import_fqn,1,113,https://github.com/cristianritter/test-smells-tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java,https://github.com/cristianritter/test-smells-tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/test/java/org/apache/openejb/core/ivm/naming/GlobalLookupScopesTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-infinispan/src/test/java/org/apache/camel/component/infinispan/InfinispanConsumerEntryCreatedTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-infinispan/src/test/java/org/apache/camel/component/infinispan/InfinispanConsumerEntryCreatedTest.java
s,mesmo pacote; o teste exercita RewriteLoadBalancerClient,caminho_exato,0.040014,test-smells-rest.li,/d2/src/main/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClient.java,/d2/src/test/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClientTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/d2/src/main/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClient.java,https://github.com/cristianritter/test-smells-rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/d2/src/test/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClientTest.java
s,"importa o pacote exato da producao (actuate.autoconfigure.trace.http), apesar de o teste estar em web.trace",caminho_exato,0.040014,test-smells-spring-boot,/spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,/spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/web/trace/HttpTraceEndpointAutoConfigurationTests.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/web/trace/HttpTraceEndpointAutoConfigurationTests.java
s,mesmo pacote; o teste exercita ServerProperties,caminho_exato,0.040014,test-smells-spring-boot,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/ServerPropertiesTests.java,caminho_exato,,0,13,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/ServerPropertiesTests.java
s,test package == package da producao (google.registry.request); usa RequestHandler.createForTest,convencao/so_basename,0.002549,test-smells-nomulus,/java/google/registry/request/RequestHandler.java,/javatests/google/registry/request/RequestHandlerTest.java,convencao,so_basename,0,1,https://github.com/cristianritter/test-smells-nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/request/RequestHandler.java,https://github.com/cristianritter/test-smells-nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/javatests/google/registry/request/RequestHandlerTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-tomcat,/java/org/apache/tomcat/util/descriptor/web/WebXml.java,/test/org/apache/catalina/core/TestStandardContextResources.java,referencia_estatica,import_fqn,1,6,https://github.com/cristianritter/test-smells-tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/util/descriptor/web/WebXml.java,https://github.com/cristianritter/test-smells-tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/test/org/apache/catalina/core/TestStandardContextResources.java
,,referencia_estatica/wildcard,0.007944,test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterAST8Test.java,referencia_estatica,wildcard,1,5,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterAST8Test.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/graph/compose/test/TestDyadic.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/graph/compose/test/TestDyadic.java
s,test package == package da producao (org.eclipse.jgit.transport); instancia UploadPack em 8 lugares,convencao/so_basename,0.002549,test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/transport/UploadPack.java,/org.eclipse.jgit.test/tst/org/eclipse/jgit/transport/UploadPackTest.java,convencao,so_basename,0,5,https://github.com/cristianritter/test-smells-jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit/src/org/eclipse/jgit/transport/UploadPack.java,https://github.com/cristianritter/test-smells-jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit.test/tst/org/eclipse/jgit/transport/UploadPackTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-struts,/core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java,/plugins/convention/src/test/java/org/apache/struts2/convention/PackageBasedActionConfigBuilderTest.java,referencia_estatica,wildcard,1,3,https://github.com/cristianritter/test-smells-struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java,https://github.com/cristianritter/test-smells-struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/plugins/convention/src/test/java/org/apache/struts2/convention/PackageBasedActionConfigBuilderTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-activemq,/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,/activemq-unit-tests/src/test/java/org/apache/activemq/command/MessageCompressionTest.java,referencia_estatica,import_fqn,1,524,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-unit-tests/src/test/java/org/apache/activemq/command/MessageCompressionTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-spring-data-commons,/src/main/java/org/springframework/data/web/ProxyingHandlerMethodArgumentResolver.java,/src/test/java/org/springframework/data/web/ProxyingHandlerMethodArgumentResolverUnitTests.java,referencia_estatica,mesmo_pacote,1,2,https://github.com/cristianritter/test-smells-spring-data-commons/blob/48c9297118e18273a0a3dfe3cf2f9a8ffd8fdca7/src/main/java/org/springframework/data/web/ProxyingHandlerMethodArgumentResolver.java,https://github.com/cristianritter/test-smells-spring-data-commons/blob/48c9297118e18273a0a3dfe3cf2f9a8ffd8fdca7/src/test/java/org/springframework/data/web/ProxyingHandlerMethodArgumentResolverUnitTests.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-ditto,/model/base/src/main/java/org/eclipse/ditto/model/base/exceptions/DittoRuntimeException.java,/model/base/src/test/java/org/eclipse/ditto/model/base/exceptions/InvalidRqlExpressionExceptionTest.java,referencia_estatica,mesmo_pacote,1,94,https://github.com/cristianritter/test-smells-ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/model/base/src/main/java/org/eclipse/ditto/model/base/exceptions/DittoRuntimeException.java,https://github.com/cristianritter/test-smells-ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/model/base/src/test/java/org/eclipse/ditto/model/base/exceptions/InvalidRqlExpressionExceptionTest.java
n,"variante cruzada: producao e guava/src, o teste esta em android/guava-tests",convencao/caminho_espelhado,0.002964,test-smells-guava,/guava/src/com/google/common/hash/HashCode.java,/android/guava-tests/test/com/google/common/hash/HashCodeTest.java,convencao,caminho_espelhado,1,26,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/hash/HashCode.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava-tests/test/com/google/common/hash/HashCodeTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-leveldb/src/test/java/org/apache/camel/component/leveldb/LevelDBBigPayloadTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-leveldb/src/test/java/org/apache/camel/component/leveldb/LevelDBBigPayloadTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java,/lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,referencia_estatica,mesmo_pacote,1,114,https://github.com/cristianritter/test-smells-avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/avro/src/main/java/org/apache/avro/Schema.java,https://github.com/cristianritter/test-smells-avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java
,,referencia_estatica/import_fqn,0.835379,test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,/src/test/java/com/alibaba/druid/bvt/pool/vendor/MySQLValidConnectionCheckerTest.java,referencia_estatica,import_fqn,1,247,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/test/java/com/alibaba/druid/bvt/pool/vendor/MySQLValidConnectionCheckerTest.java
s,importa o pacote exato da producao,caminho_exato,0.040014,test-smells-bigtop,/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/ProductCategoryUsageTrajectory.java,/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/TestProductCategoryUsageTrajectory.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-bigtop/blob/2cfcee08fc39a5f0b918ff2b895e1620344b390b/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/ProductCategoryUsageTrajectory.java,https://github.com/cristianritter/test-smells-bigtop/blob/2cfcee08fc39a5f0b918ff2b895e1620344b390b/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/TestProductCategoryUsageTrajectory.java
s,mesmo pacote contrib.kinesis,convencao/caminho_espelhado,0.002964,test-smells-apex-malhar,/contrib/src/main/java/org/apache/apex/malhar/contrib/kinesis/ShardManager.java,/contrib/src/test/java/org/apache/apex/malhar/contrib/kinesis/ShardManagerTest.java,convencao,caminho_espelhado,0,1,https://github.com/cristianritter/test-smells-apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/contrib/src/main/java/org/apache/apex/malhar/contrib/kinesis/ShardManager.java,https://github.com/cristianritter/test-smells-apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/contrib/src/test/java/org/apache/apex/malhar/contrib/kinesis/ShardManagerTest.java
n,"variante cruzada: producao e android/guava/src, o teste esta em guava-tests",convencao/caminho_espelhado,0.002964,test-smells-guava,/android/guava/src/com/google/common/reflect/ClassPath.java,/guava-tests/test/com/google/common/reflect/ClassPathTest.java,convencao,caminho_espelhado,1,4,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/reflect/ClassPath.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/reflect/ClassPathTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-commons-jcs,/commons-jcs-sandbox/filecache/src/main/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheAttributes.java,/commons-jcs-sandbox/filecache/src/test/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheUnitTest.java,referencia_estatica,mesmo_pacote,1,2,https://github.com/cristianritter/test-smells-commons-jcs/blob/ad897014842fc830483f32fdfb903f3bb8f70289/commons-jcs-sandbox/filecache/src/main/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheAttributes.java,https://github.com/cristianritter/test-smells-commons-jcs/blob/ad897014842fc830483f32fdfb903f3bb8f70289/commons-jcs-sandbox/filecache/src/test/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheUnitTest.java
s,mesmo pacote; o teste exercita MarshallingMethodEndpointAdapter,caminho_exato,0.040014,test-smells-spring-ws,/spring-ws-core/src/main/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapter.java,/spring-ws-core/src/test/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapterTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-spring-ws/blob/620d3eaed4c7d456d10a700969d46397f6b66edc/spring-ws-core/src/main/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapter.java,https://github.com/cristianritter/test-smells-spring-ws/blob/620d3eaed4c7d456d10a700969d46397f6b66edc/spring-ws-core/src/test/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapterTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-google-pubsub/src/test/java/org/apache/camel/component/google/pubsub/unit/PubsubEndpointTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-google-pubsub/src/test/java/org/apache/camel/component/google/pubsub/unit/PubsubEndpointTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-kafka/src/test/java/org/apache/camel/component/kafka/KafkaConsumerRebalanceTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-kafka/src/test/java/org/apache/camel/component/kafka/KafkaConsumerRebalanceTest.java
s,"importa org.eclipse.xtext.xbase.lib.util.ToStringHelper, pacote exato da producao",convencao/so_basename,0.002549,test-smells-xtext-lib,/org.eclipse.xtext.xbase.lib/deprecated/org/eclipse/xtext/xbase/lib/util/ToStringHelper.java,/org.eclipse.xtext.xbase.lib.tests/xtend-gen/org/eclipse/xtext/xbase/tests/lib/internal/ToStringHelperTest.java,convencao,so_basename,0,1,https://github.com/cristianritter/test-smells-xtext-lib/blob/338fb2381278a5ea2cd24ba77d74e4889db56cfa/org.eclipse.xtext.xbase.lib/deprecated/org/eclipse/xtext/xbase/lib/util/ToStringHelper.java,https://github.com/cristianritter/test-smells-xtext-lib/blob/338fb2381278a5ea2cd24ba77d74e4889db56cfa/org.eclipse.xtext.xbase.lib.tests/xtend-gen/org/eclipse/xtext/xbase/tests/lib/internal/ToStringHelperTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-tomcat,/java/org/apache/tomcat/util/net/SSLHostConfig.java,/test/org/apache/tomcat/util/net/TestSSLHostConfigCompat.java,referencia_estatica,mesmo_pacote,1,4,https://github.com/cristianritter/test-smells-tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/util/net/SSLHostConfig.java,https://github.com/cristianritter/test-smells-tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/test/org/apache/tomcat/util/net/TestSSLHostConfigCompat.java
n,"variante cruzada: producao e android/guava/src, o teste esta em guava-tests",convencao/caminho_espelhado,0.002964,test-smells-guava,/android/guava/src/com/google/common/collect/Tables.java,/guava-tests/test/com/google/common/collect/TablesTest.java,convencao,caminho_espelhado,1,4,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/collect/Tables.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/collect/TablesTest.java
s,"importa org.eclipse.ceylon.model.loader.TypeParser, pacote exato da producao; 46 mencoes",convencao/so_basename,0.002549,test-smells-ceylon,/model/src/org/eclipse/ceylon/model/loader/TypeParser.java,/compiler-java/test/src/org/eclipse/ceylon/compiler/java/test/model/TypeParserTests.java,convencao,so_basename,0,1,https://github.com/cristianritter/test-smells-ceylon/blob/d3994d6cd120c4df85952cd9432123b413cfd65a/model/src/org/eclipse/ceylon/model/loader/TypeParser.java,https://github.com/cristianritter/test-smells-ceylon/blob/d3994d6cd120c4df85952cd9432123b413cfd65a/compiler-java/test/src/org/eclipse/ceylon/compiler/java/test/model/TypeParserTests.java
s,mesmo pacote; 49 mencoes exercitando TemplateConfiguration,convencao/caminho_espelhado,0.002964,test-smells-freemarker,/src/main/java/freemarker/core/TemplateConfiguration.java,/src/test/java/freemarker/core/TemplateConfigurationTest.java,convencao,caminho_espelhado,0,8,https://github.com/cristianritter/test-smells-freemarker/blob/02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/TemplateConfiguration.java,https://github.com/cristianritter/test-smells-freemarker/blob/02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/test/java/freemarker/core/TemplateConfigurationTest.java
s,"mesmo pacote; teste de plugin eclipse noutro projeto, mas o pacote Java e o mesmo",convencao/caminho_espelhado,0.002964,test-smells-xtext-eclipse,/org.eclipse.xtext.common.types.ui/src/org/eclipse/xtext/common/types/xtext/ui/JdtVariableCompletions.java,/org.eclipse.xtext.common.types.eclipse.tests/tests/org/eclipse/xtext/common/types/xtext/ui/JdtVariableCompletionsTest.java,convencao,caminho_espelhado,0,1,https://github.com/cristianritter/test-smells-xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.common.types.ui/src/org/eclipse/xtext/common/types/xtext/ui/JdtVariableCompletions.java,https://github.com/cristianritter/test-smells-xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.common.types.eclipse.tests/tests/org/eclipse/xtext/common/types/xtext/ui/JdtVariableCompletionsTest.java
s,mesmo pacote; o teste exercita UaaAuthorizationEndpoint,caminho_exato,0.040014,test-smells-uaa,/server/src/main/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpoint.java,/server/src/test/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpointTest.java,caminho_exato,,0,3,https://github.com/cristianritter/test-smells-uaa/blob/f3b66dd2a250c1309a86cade560ac9a9cfeafec7/server/src/main/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpoint.java,https://github.com/cristianritter/test-smells-uaa/blob/f3b66dd2a250c1309a86cade560ac9a9cfeafec7/server/src/test/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpointTest.java
s,"mesmo pacote; o gremlin-test e a suite compartilhada do projeto, com o mesmo pacote da producao",convencao/caminho_espelhado,0.002964,test-smells-tinkerpop,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,/gremlin-test/src/main/java/org/apache/tinkerpop/gremlin/structure/PropertyTest.java,convencao,caminho_espelhado,0,29,https://github.com/cristianritter/test-smells-tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,https://github.com/cristianritter/test-smells-tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-test/src/main/java/org/apache/tinkerpop/gremlin/structure/PropertyTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-sql/src/test/java/org/apache/camel/component/sql/SqlConsumerMaxMessagesPerPollTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-sql/src/test/java/org/apache/camel/component/sql/SqlConsumerMaxMessagesPerPollTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/graph/test/TestGraphListener.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/graph/test/TestGraphListener.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/graph/test/TestGraphExtract.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/graph/test/TestGraphExtract.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/testing_framework/TestFileData.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/testing_framework/TestFileData.java
,,referencia_estatica/wildcard,0.007944,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-tools/hadoop-datajoin/src/test/java/org/apache/hadoop/contrib/utils/join/TestDataJoin.java,referencia_estatica,wildcard,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-tools/hadoop-datajoin/src/test/java/org/apache/hadoop/contrib/utils/join/TestDataJoin.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestHashSemiJoinExec.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestHashSemiJoinExec.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMapProgress.java,referencia_estatica,mesmo_pacote,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMapProgress.java
