correto,observacao,estrato_auditoria,peso_no_universo,github_repo,production_path,test_path,metodo,evidencia,ambiguo,n_testes_da_producao,url_producao,url_teste
,,caminho_exato,0.040014,test-smells-alexa-skills-kit-sdk-for-java,/ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java,/ask-sdk-runtime/tst/com/amazon/ask/request/mapper/BaseRequestMapperTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-alexa-skills-kit-sdk-for-java/blob/bf1e9ccc50d1f3f8408f887f70197ee288fd4bd9/ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java,https://github.com/cristianritter/test-smells-alexa-skills-kit-sdk-for-java/blob/bf1e9ccc50d1f3f8408f887f70197ee288fd4bd9/ask-sdk-runtime/tst/com/amazon/ask/request/mapper/BaseRequestMapperTest.java
,,caminho_exato,0.040014,test-smells-spring-social,/spring-social-core/src/main/java/org/springframework/social/oauth2/AbstractOAuth2ApiBinding.java,/spring-social-core/src/test/java/org/springframework/social/oauth2/AbstractOAuth2ApiBindingTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-spring-social/blob/b2715375f0ee98cda5e2e29728e51943822f938c/spring-social-core/src/main/java/org/springframework/social/oauth2/AbstractOAuth2ApiBinding.java,https://github.com/cristianritter/test-smells-spring-social/blob/b2715375f0ee98cda5e2e29728e51943822f938c/spring-social-core/src/test/java/org/springframework/social/oauth2/AbstractOAuth2ApiBindingTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/component/file/FileConsumerExtendedAttributesTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/component/file/FileConsumerExtendedAttributesTest.java
,,convencao,0.005513,test-smells-j2objc,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Base64.java,/jre_emul/android/platform/libcore/luni/src/test/java/libcore/java/util/Base64Test.java,convencao,,0,4,https://github.com/cristianritter/test-smells-j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Base64.java,https://github.com/cristianritter/test-smells-j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/luni/src/test/java/libcore/java/util/Base64Test.java
,,referencia_estatica/wildcard,0.007944,test-smells-lucene-solr,/lucene/core/src/java/org/apache/lucene/search/DocIdSetIterator.java,/lucene/join/src/test/org/apache/lucene/search/join/TestJoinUtil.java,referencia_estatica,wildcard,1,18,https://github.com/cristianritter/test-smells-lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/lucene/core/src/java/org/apache/lucene/search/DocIdSetIterator.java,https://github.com/cristianritter/test-smells-lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/lucene/join/src/test/org/apache/lucene/search/join/TestJoinUtil.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/issues/MulticastWithOnExceptionIssueTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/issues/MulticastWithOnExceptionIssueTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-camel,/components/camel-univocity-parsers/src/main/java/org/apache/camel/dataformat/univocity/UniVocityFixedWidthDataFormat.java,/components/camel-univocity-parsers/src/test/java/org/apache/camel/dataformat/univocity/UniVocityFixedWidthDataFormatMarshalTest.java,referencia_estatica,mesmo_pacote,1,3,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-univocity-parsers/src/main/java/org/apache/camel/dataformat/univocity/UniVocityFixedWidthDataFormat.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-univocity-parsers/src/test/java/org/apache/camel/dataformat/univocity/UniVocityFixedWidthDataFormatMarshalTest.java
,,convencao,0.005513,test-smells-activemq,/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,/activemq-ra/src/test/java/org/apache/activemq/ra/ActiveMQConnectionFactoryTest.java,convencao,,0,524,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-ra/src/test/java/org/apache/activemq/ra/ActiveMQConnectionFactoryTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hadoop-mapreduce,/src/java/org/apache/hadoop/mapred/JobInProgress.java,/src/test/mapred/org/apache/hadoop/mapred/TestJobInProgress.java,referencia_estatica,mesmo_pacote,1,30,https://github.com/cristianritter/test-smells-hadoop-mapreduce/blob/307cb5b316e10defdbbc228d8cdcdb627191ea15/src/java/org/apache/hadoop/mapred/JobInProgress.java,https://github.com/cristianritter/test-smells-hadoop-mapreduce/blob/307cb5b316e10defdbbc228d8cdcdb627191ea15/src/test/mapred/org/apache/hadoop/mapred/TestJobInProgress.java
,,convencao,0.005513,test-smells-nomulus,/java/google/registry/request/RequestHandler.java,/javatests/google/registry/request/RequestHandlerTest.java,convencao,,0,1,https://github.com/cristianritter/test-smells-nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/request/RequestHandler.java,https://github.com/cristianritter/test-smells-nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/javatests/google/registry/request/RequestHandlerTest.java
,,convencao,0.005513,test-smells-beam,/runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/wire/LengthPrefixUnknownCoders.java,/runners/java-fn-execution/src/test/java/org/apache/beam/runners/fnexecution/wire/LengthPrefixUnknownCodersTest.java,convencao,,0,3,https://github.com/cristianritter/test-smells-beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/wire/LengthPrefixUnknownCoders.java,https://github.com/cristianritter/test-smells-beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/runners/java-fn-execution/src/test/java/org/apache/beam/runners/fnexecution/wire/LengthPrefixUnknownCodersTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-org.eclipse.rap,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java,/tests/org.eclipse.rap.rwt.test/src/org/eclipse/swt/widgets/TabItem_Test.java,referencia_estatica,mesmo_pacote,1,31,https://github.com/cristianritter/test-smells-org.eclipse.rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java,https://github.com/cristianritter/test-smells-org.eclipse.rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/tests/org.eclipse.rap.rwt.test/src/org/eclipse/swt/widgets/TabItem_Test.java
,,referencia_estatica/import_fqn,0.835379,test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,/src/test/java/com/alibaba/druid/bvt/pool/DruidDataSourceTest4.java,referencia_estatica,import_fqn,1,247,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/test/java/com/alibaba/druid/bvt/pool/DruidDataSourceTest4.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-jetty/src/test/java/org/apache/camel/component/jetty/rest/RestJettyCustomContentTypeTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-jetty/src/test/java/org/apache/camel/component/jetty/rest/RestJettyCustomContentTypeTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-eclipse.platform.swt,/tests/org.eclipse.swt.tests/JUnit Tests/org/eclipse/swt/tests/junit/Test_org_eclipse_swt_widgets_Composite.java,/tests/org.eclipse.swt.tests/JUnit Tests/org/eclipse/swt/tests/junit/Test_org_eclipse_swt_widgets_Combo.java,referencia_estatica,mesmo_pacote,1,17,https://github.com/cristianritter/test-smells-eclipse.platform.swt/blob/bf870e8ff7e54069e96e5c9a74dc84d49a444484/tests/org.eclipse.swt.tests/JUnit Tests/org/eclipse/swt/tests/junit/Test_org_eclipse_swt_widgets_Composite.java,https://github.com/cristianritter/test-smells-eclipse.platform.swt/blob/bf870e8ff7e54069e96e5c9a74dc84d49a444484/tests/org.eclipse.swt.tests/JUnit Tests/org/eclipse/swt/tests/junit/Test_org_eclipse_swt_widgets_Combo.java
,,caminho_exato,0.040014,test-smells-spring-ide,/plugins/org.springframework.ide.eclipse.beans.core/src/org/springframework/ide/eclipse/beans/core/internal/model/BeansModelUtils.java,/plugins/org.springframework.ide.eclipse.beans.core.tests/src/org/springframework/ide/eclipse/beans/core/model/tests/BeansModelUtilsTest.java,caminho_exato,,0,15,https://github.com/cristianritter/test-smells-spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.beans.core/src/org/springframework/ide/eclipse/beans/core/internal/model/BeansModelUtils.java,https://github.com/cristianritter/test-smells-spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.beans.core.tests/src/org/springframework/ide/eclipse/beans/core/model/tests/BeansModelUtilsTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-permissions/src/test/java/org/apache/jena/permissions/graph/MemGraphTest.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-permissions/src/test/java/org/apache/jena/permissions/graph/MemGraphTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/DataBlockEncoding.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestMultiRespectsLimits.java,referencia_estatica,import_fqn,1,35,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/DataBlockEncoding.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestMultiRespectsLimits.java
,,caminho_exato,0.040014,test-smells-ignite,/modules/ml/src/main/java/org/apache/ignite/ml/clustering/gmm/CovarianceMatricesAggregator.java,/modules/ml/src/test/java/org/apache/ignite/ml/clustering/gmm/CovarianceMatricesAggregatorTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/ml/src/main/java/org/apache/ignite/ml/clustering/gmm/CovarianceMatricesAggregator.java,https://github.com/cristianritter/test-smells-ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/ml/src/test/java/org/apache/ignite/ml/clustering/gmm/CovarianceMatricesAggregatorTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestInferenceReification.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestInferenceReification.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-spring-framework,/spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,/spring-beans/src/test/java/org/springframework/beans/CachedIntrospectionResultsTests.java,referencia_estatica,mesmo_pacote,1,3,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-beans/src/test/java/org/springframework/beans/CachedIntrospectionResultsTests.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-geode,/geode-core/src/main/java/org/apache/geode/distributed/internal/ClusterDistributionManager.java,/geode-core/src/distributedTest/java/org/apache/geode/distributed/internal/ClusterDistributionManagerDUnitTest.java,referencia_estatica,mesmo_pacote,1,75,https://github.com/cristianritter/test-smells-geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/distributed/internal/ClusterDistributionManager.java,https://github.com/cristianritter/test-smells-geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/distributedTest/java/org/apache/geode/distributed/internal/ClusterDistributionManagerDUnitTest.java
,,caminho_exato,0.040014,test-smells-rest.li,/d2/src/main/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClient.java,/d2/src/test/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClientTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/d2/src/main/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClient.java,https://github.com/cristianritter/test-smells-rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/d2/src/test/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClientTest.java
,,caminho_exato,0.040014,test-smells-spring-boot,/spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,/spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/web/trace/HttpTraceEndpointAutoConfigurationTests.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/web/trace/HttpTraceEndpointAutoConfigurationTests.java
,,caminho_exato,0.040014,test-smells-spring-boot,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/ServerPropertiesTests.java,caminho_exato,,0,13,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,https://github.com/cristianritter/test-smells-spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/ServerPropertiesTests.java
,,referencia_estatica/import_fqn,0.835379,test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueUtil.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegionServerBulkLoad.java,referencia_estatica,import_fqn,1,27,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueUtil.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegionServerBulkLoad.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestFileInputFormatPathFilter.java,referencia_estatica,mesmo_pacote,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestFileInputFormatPathFilter.java
,,caminho_exato,0.040014,test-smells-flink,/flink-runtime/src/main/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshot.java,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshotTest.java,caminho_exato,,0,3,https://github.com/cristianritter/test-smells-flink/blob/8068c8775ad067d75828e6360e7e0994348da9b9/flink-runtime/src/main/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshot.java,https://github.com/cristianritter/test-smells-flink/blob/8068c8775ad067d75828e6360e7e0994348da9b9/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshotTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/component/validator/ValidatorIncludeRouteTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/component/validator/ValidatorIncludeRouteTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-buck,/src/com/facebook/buck/util/string/MoreStrings.java,/test/com/facebook/buck/jvm/java/JavacErrorParserTest.java,referencia_estatica,import_fqn,1,7,https://github.com/cristianritter/test-smells-buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src/com/facebook/buck/util/string/MoreStrings.java,https://github.com/cristianritter/test-smells-buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/test/com/facebook/buck/jvm/java/JavacErrorParserTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/stat/TableStat.java,/src/test/java/com/alibaba/druid/bvt/sql/oracle/select/OracleSelectTest17.java,referencia_estatica,import_fqn,1,333,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/stat/TableStat.java,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/test/java/com/alibaba/druid/bvt/sql/oracle/select/OracleSelectTest17.java
,,referencia_estatica/import_fqn,0.835379,test-smells-metamodel,/jdbc/src/main/java/org/apache/metamodel/jdbc/dialects/DefaultQueryRewriter.java,/jdbc/src/test/java/org/apache/metamodel/jdbc/DerbyTest.java,referencia_estatica,import_fqn,1,2,https://github.com/cristianritter/test-smells-metamodel/blob/ccafcf27f4e3be03dad42791d4c1a31038433925/jdbc/src/main/java/org/apache/metamodel/jdbc/dialects/DefaultQueryRewriter.java,https://github.com/cristianritter/test-smells-metamodel/blob/ccafcf27f4e3be03dad42791d4c1a31038433925/jdbc/src/test/java/org/apache/metamodel/jdbc/DerbyTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-cxf,/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/RMEndpoint.java,/rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/RMOutInterceptorTest.java,referencia_estatica,mesmo_pacote,1,13,https://github.com/cristianritter/test-smells-cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/RMEndpoint.java,https://github.com/cristianritter/test-smells-cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/RMOutInterceptorTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterAST3Test.java,referencia_estatica,wildcard,1,5,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterAST3Test.java
,,convencao,0.005513,test-smells-guava,/android/guava/src/com/google/common/base/Equivalence.java,/guava-tests/test/com/google/common/base/EquivalenceTest.java,convencao,,1,28,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/base/Equivalence.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/base/EquivalenceTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterNoCluster.java,referencia_estatica,mesmo_pacote,1,27,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterNoCluster.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-cxf,/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/RMEndpoint.java,/rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/ProxyTest.java,referencia_estatica,mesmo_pacote,1,13,https://github.com/cristianritter/test-smells-cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/RMEndpoint.java,https://github.com/cristianritter/test-smells-cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/ProxyTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-kafka/src/test/java/org/apache/camel/component/kafka/KafkaConsumerOffsetRepositoryEmptyTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-kafka/src/test/java/org/apache/camel/component/kafka/KafkaConsumerOffsetRepositoryEmptyTest.java
,,caminho_exato,0.040014,test-smells-bigtop,/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/ProductCategoryUsageTrajectory.java,/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/TestProductCategoryUsageTrajectory.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-bigtop/blob/2cfcee08fc39a5f0b918ff2b895e1620344b390b/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/ProductCategoryUsageTrajectory.java,https://github.com/cristianritter/test-smells-bigtop/blob/2cfcee08fc39a5f0b918ff2b895e1620344b390b/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/TestProductCategoryUsageTrajectory.java
,,convencao,0.005513,test-smells-SapMachine,/src/java.sql/share/classes/java/sql/SQLInvalidAuthorizationSpecException.java,/test/jdk/java/sql/testng/test/sql/SQLInvalidAuthorizationSpecExceptionTests.java,convencao,,0,1,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.sql/share/classes/java/sql/SQLInvalidAuthorizationSpecException.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/jdk/java/sql/testng/test/sql/SQLInvalidAuthorizationSpecExceptionTests.java
,,convencao,0.005513,test-smells-openj9,/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/image/j9/ImageProcess.java,/debugtools/DDR_VM/testsrc/com/ibm/j9ddr/view/dtfj/test/ImageProcessTest.java,convencao,,0,1,https://github.com/cristianritter/test-smells-openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/image/j9/ImageProcess.java,https://github.com/cristianritter/test-smells-openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/debugtools/DDR_VM/testsrc/com/ibm/j9ddr/view/dtfj/test/ImageProcessTest.java
